Experiment	bias spectroscopy	
Date	16.08.2023 16:49:55	
User		
X (m)	-639.498E-9	
Y (m)	648.228E-9	
Z (m)	-127.065E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	25E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Filter type	Gaussian	
Order	2	
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Lock In X (V)	Lock In Y (V)	Current (A) [filt]	Lock In X (V) [filt]	Lock In Y (V) [filt]
-60.0000E-3	-507.693E-12	4.92789E+0	-53.4861E-3	-507.693E-12	4.92789E+0	-53.4861E-3
-59.4000E-3	-490.680E-12	4.95349E+0	-10.5422E-3	-493.635E-12	4.94224E+0	-18.0188E-3
-58.8000E-3	-476.204E-12	4.96348E+0	18.6697E-3	-483.353E-12	4.94266E+0	16.0298E-3
-58.2000E-3	-477.733E-12	4.93706E+0	37.4839E-3	-475.380E-12	4.92766E+0	48.2459E-3
-57.6000E-3	-474.832E-12	4.88979E+0	89.2045E-3	-469.243E-12	4.90331E+0	73.9688E-3
-57.0000E-3	-453.095E-12	4.88058E+0	112.191E-3	-462.582E-12	4.87471E+0	83.0630E-3
-56.4000E-3	-463.305E-12	4.85657E+0	84.1740E-3	-453.215E-12	4.84328E+0	68.7941E-3
-55.8000E-3	-445.753E-12	4.80284E+0	34.1096E-3	-442.156E-12	4.81232E+0	31.2489E-3
-55.2000E-3	-420.220E-12	4.76723E+0	-11.8683E-3	-431.348E-12	4.78898E+0	-19.2234E-3
-54.6000E-3	-423.104E-12	4.77158E+0	-78.2331E-3	-420.696E-12	4.78260E+0	-69.2119E-3
-54.0000E-3	-416.597E-12	4.78795E+0	-130.596E-3	-410.340E-12	4.79083E+0	-105.631E-3
-53.4000E-3	-398.781E-12	4.81355E+0	-139.458E-3	-400.294E-12	4.79687E+0	-119.151E-3
-52.8000E-3	-380.898E-12	4.81488E+0	-117.919E-3	-388.788E-12	4.78302E+0	-109.471E-3
-52.2000E-3	-388.145E-12	4.75760E+0	-83.2453E-3	-376.708E-12	4.74489E+0	-88.5259E-3
-51.6000E-3	-362.629E-12	4.68062E+0	-57.4233E-3	-364.583E-12	4.69200E+0	-72.3428E-3
-51.0000E-3	-344.477E-12	4.62954E+0	-55.5675E-3	-354.547E-12	4.63382E+0	-70.0979E-3
-50.4000E-3	-346.263E-12	4.59339E+0	-79.7543E-3	-345.447E-12	4.56885E+0	-79.7805E-3
-49.8000E-3	-348.749E-12	4.50815E+0	-102.837E-3	-338.314E-12	4.48849E+0	-90.6706E-3
-49.2000E-3	-321.106E-12	4.39037E+0	-104.656E-3	-331.044E-12	4.39443E+0	-92.9723E-3
-48.6000E-3	-323.382E-12	4.27962E+0	-86.2033E-3	-323.805E-12	4.30327E+0	-84.8225E-3
-48.0000E-3	-321.577E-12	4.20886E+0	-67.8762E-3	-315.624E-12	4.23339E+0	-70.2285E-3
-47.4000E-3	-310.439E-12	4.17818E+0	-56.9418E-3	-307.545E-12	4.19152E+0	-53.8272E-3
-46.8000E-3	-288.509E-12	4.16207E+0	-36.5048E-3	-298.596E-12	4.17490E+0	-38.0919E-3
-46.2000E-3	-294.434E-12	4.16536E+0	-19.9145E-3	-289.873E-12	4.17603E+0	-24.2779E-3
-45.6000E-3	-286.778E-12	4.18910E+0	-11.1983E-3	-281.668E-12	4.18341E+0	-11.9309E-3
-45.0000E-3	-266.346E-12	4.20480E+0	-5.28015E-3	-274.294E-12	4.18430E+0	3.49430E-3
-44.4000E-3	-266.353E-12	4.18226E+0	13.4736E-3	-267.560E-12	4.17543E+0	27.8510E-3
-43.8000E-3	-266.139E-12	4.14169E+0	60.7327E-3	-260.430E-12	4.16949E+0	58.1084E-3
-43.2000E-3	-257.201E-12	4.15249E+0	106.510E-3	-252.340E-12	4.18265E+0	81.9880E-3
-42.6000E-3	-233.294E-12	4.21868E+0	106.389E-3	-242.765E-12	4.21562E+0	87.9836E-3
-42.0000E-3	-236.223E-12	4.27546E+0	77.1842E-3	-232.943E-12	4.25050E+0	75.7740E-3
-41.4000E-3	-228.424E-12	4.28823E+0	48.8446E-3	-222.268E-12	4.26728E+0	57.0222E-3
-40.8000E-3	-208.590E-12	4.26813E+0	33.4020E-3	-212.316E-12	4.25906E+0	45.2494E-3
-40.2000E-3	-193.926E-12	4.23980E+0	37.2056E-3	-203.081E-12	4.23010E+0	46.4855E-3
-39.6000E-3	-203.368E-12	4.19701E+0	54.9366E-3	-195.038E-12	4.18694E+0	58.7203E-3
-39.0000E-3	-190.353E-12	4.13518E+0	79.1583E-3	-187.185E-12	4.13475E+0	75.7027E-3
-38.4000E-3	-171.113E-12	4.07606E+0	96.6034E-3	-179.019E-12	4.07796E+0	91.3790E-3
-37.8000E-3	-171.601E-12	4.02096E+0	104.522E-3	-170.780E-12	4.02126E+0	105.220E-3
-37.2000E-3	-167.867E-12	3.96363E+0	111.667E-3	-163.481E-12	3.96791E+0	120.845E-3
-36.6000E-3	-154.433E-12	3.91413E+0	137.773E-3	-156.168E-12	3.91887E+0	139.832E-3
-36.0000E-3	-145.892E-12	3.87295E+0	168.757E-3	-147.838E-12	3.87333E+0	158.674E-3
-35.4000E-3	-142.436E-12	3.83216E+0	179.130E-3	-139.383E-12	3.82809E+0	171.258E-3
-34.8000E-3	-130.573E-12	3.78488E+0	179.217E-3	-131.610E-12	3.77798E+0	174.398E-3
-34.2000E-3	-120.902E-12	3.72753E+0	171.788E-3	-124.803E-12	3.71903E+0	169.891E-3
-33.6000E-3	-119.894E-12	3.65637E+0	162.450E-3	-118.626E-12	3.65182E+0	160.818E-3
-33.0000E-3	-115.951E-12	3.57601E+0	151.505E-3	-112.569E-12	3.58116E+0	148.630E-3
-32.4000E-3	-104.082E-12	3.50664E+0	134.478E-3	-105.834E-12	3.51267E+0	135.089E-3
-31.8000E-3	-97.5073E-12	3.44731E+0	118.359E-3	-98.7432E-12	3.44852E+0	122.057E-3
-31.2000E-3	-92.7498E-12	3.38963E+0	110.055E-3	-91.8763E-12	3.38543E+0	110.346E-3
-30.6000E-3	-86.2817E-12	3.32592E+0	101.773E-3	-85.5046E-12	3.31745E+0	99.4177E-3
-30.0000E-3	-77.2197E-12	3.24779E+0	88.1926E-3	-79.1691E-12	3.23959E+0	88.1978E-3
-29.4000E-3	-73.5902E-12	3.15926E+0	75.3174E-3	-73.1157E-12	3.14954E+0	76.6540E-3
-28.8000E-3	-67.6402E-12	3.05455E+0	64.8831E-3	-67.1799E-12	3.04837E+0	65.9767E-3
-28.2000E-3	-61.5634E-12	2.93986E+0	55.6594E-3	-61.4944E-12	2.93933E+0	57.8479E-3
-27.6000E-3	-54.2087E-12	2.82711E+0	48.8015E-3	-55.9182E-12	2.82464E+0	54.4374E-3
-27.0000E-3	-51.6244E-12	2.71166E+0	50.5854E-3	-50.6627E-12	2.70439E+0	57.5564E-3
-26.4000E-3	-45.9819E-12	2.58326E+0	64.8791E-3	-45.8281E-12	2.57673E+0	66.9705E-3
-25.8000E-3	-39.5501E-12	2.44578E+0	81.4344E-3	-41.6779E-12	2.44074E+0	79.7406E-3
-25.2000E-3	-38.0492E-12	2.30018E+0	94.8921E-3	-38.2080E-12	2.29914E+0	91.6301E-3
-24.6000E-3	-36.0862E-12	2.15200E+0	103.678E-3	-35.2502E-12	2.15746E+0	98.6809E-3
-24.0000E-3	-32.5161E-12	2.01322E+0	105.593E-3	-32.4539E-12	2.02077E+0	98.9635E-3
-23.4000E-3	-28.5404E-12	1.88718E+0	95.7316E-3	-29.5738E-12	1.89183E+0	93.1212E-3
-22.8000E-3	-27.2848E-12	1.76687E+0	81.8748E-3	-26.8937E-12	1.77123E+0	84.3708E-3
-22.2000E-3	-24.4873E-12	1.65188E+0	72.8743E-3	-24.4442E-12	1.65831E+0	76.4172E-3
-21.6000E-3	-21.8162E-12	1.54823E+0	70.2205E-3	-22.2055E-12	1.55204E+0	71.3764E-3
-21.0000E-3	-19.7804E-12	1.45011E+0	68.2978E-3	-19.9855E-12	1.45130E+0	68.8196E-3
-20.4000E-3	-18.4880E-12	1.35198E+0	67.3662E-3	-17.8520E-12	1.35518E+0	67.5389E-3
-19.8000E-3	-15.3353E-12	1.25906E+0	66.2941E-3	-15.7226E-12	1.26370E+0	66.8457E-3
-19.2000E-3	-13.4044E-12	1.17330E+0	66.3557E-3	-13.6742E-12	1.17799E+0	66.5394E-3
-18.6000E-3	-11.7710E-12	1.09442E+0	66.8284E-3	-11.7663E-12	1.09891E+0	65.8934E-3
-18.0000E-3	-10.1067E-12	1.02198E+0	66.1194E-3	-10.0268E-12	1.02675E+0	64.4933E-3
-17.4000E-3	-8.23003E-12	956.360E-3	61.4936E-3	-8.33036E-12	962.035E-3	62.0544E-3
-16.8000E-3	-6.54346E-12	898.915E-3	59.6172E-3	-6.62440E-12	905.828E-3	59.1216E-3
-16.2000E-3	-5.18470E-12	851.797E-3	55.3588E-3	-4.88900E-12	859.235E-3	56.6110E-3
-15.6000E-3	-3.01080E-12	815.874E-3	53.7204E-3	-3.11517E-12	822.997E-3	55.3982E-3
-15.0000E-3	-1.21780E-12	790.116E-3	54.8874E-3	-1.24853E-12	797.741E-3	55.1011E-3
-14.4000E-3	393.875E-15	775.082E-3	56.9044E-3	782.301E-15	784.815E-3	55.0813E-3
-13.8000E-3	2.85790E-12	773.992E-3	54.5291E-3	3.02881E-12	786.994E-3	54.2099E-3
-13.2000E-3	5.47143E-12	791.899E-3	53.0660E-3	5.70054E-12	808.098E-3	53.0879E-3
-12.6000E-3	8.14712E-12	834.044E-3	49.3824E-3	8.76113E-12	852.268E-3	52.7789E-3
-12.0000E-3	12.4685E-12	902.420E-3	54.1246E-3	12.2185E-12	923.298E-3	53.6898E-3
-11.4000E-3	15.4493E-12	1.00171E+0	56.8047E-3	16.2656E-12	1.02353E+0	56.1792E-3
-10.8000E-3	20.0654E-12	1.13439E+0	55.6560E-3	21.0533E-12	1.15437E+0	59.9375E-3
-10.2000E-3	26.5977E-12	1.29404E+0	66.7331E-3	26.5663E-12	1.31773E+0	64.4839E-3
-9.60000E-3	32.4500E-12	1.48815E+0	69.6341E-3	32.7587E-12	1.51555E+0	69.1432E-3
-9.00000E-3	38.9042E-12	1.72551E+0	73.8351E-3	39.4322E-12	1.74820E+0	72.4703E-3
-8.40000E-3	46.3239E-12	1.99561E+0	76.4655E-3	46.7103E-12	2.01406E+0	73.6206E-3
-7.80000E-3	53.8934E-12	2.29084E+0	72.0445E-3	54.6876E-12	2.30944E+0	74.0608E-3
-7.20000E-3	63.3397E-12	2.61510E+0	72.7566E-3	63.8222E-12	2.62928E+0	74.9760E-3
-6.60000E-3	72.0190E-12	2.96126E+0	77.4374E-3	74.0008E-12	2.96880E+0	77.6176E-3
-6.00000E-3	86.2984E-12	3.31520E+0	80.5150E-3	84.8932E-12	3.32376E+0	83.0985E-3
-5.40000E-3	96.0309E-12	3.68275E+0	87.8375E-3	96.0426E-12	3.69030E+0	90.9115E-3
-4.80000E-3	106.303E-12	4.06312E+0	102.415E-3	107.641E-12	4.06444E+0	99.5618E-3
-4.20000E-3	119.005E-12	4.44471E+0	110.397E-3	120.344E-12	4.44132E+0	107.336E-3
-3.60000E-3	133.144E-12	4.82027E+0	112.734E-3	134.603E-12	4.81513E+0	114.828E-3
-3.00000E-3	150.926E-12	5.18911E+0	117.504E-3	149.259E-12	5.18037E+0	125.936E-3
-2.40000E-3	165.330E-12	5.54568E+0	136.645E-3	164.201E-12	5.53250E+0	144.424E-3
-1.80000E-3	175.072E-12	5.88126E+0	169.674E-3	178.993E-12	5.86492E+0	166.947E-3
-1.20000E-3	197.278E-12	6.19755E+0	200.794E-3	193.622E-12	6.16811E+0	185.529E-3
-600.000E-6	207.931E-12	6.46796E+0	201.472E-3	207.866E-12	6.43098E+0	193.932E-3
-6.93889E-18	220.952E-12	6.68300E+0	192.729E-3	222.278E-12	6.64705E+0	192.610E-3
600.000E-6	235.198E-12	6.84087E+0	185.710E-3	235.405E-12	6.81504E+0	184.292E-3
1.20000E-3	253.909E-12	6.96765E+0	179.952E-3	248.778E-12	6.93209E+0	169.902E-3
1.80000E-3	254.863E-12	7.04834E+0	154.589E-3	261.688E-12	6.98993E+0	147.683E-3
2.40000E-3	278.526E-12	7.03154E+0	118.710E-3	274.506E-12	6.98343E+0	121.002E-3
3.00000E-3	287.553E-12	6.93928E+0	83.9037E-3	287.123E-12	6.91967E+0	97.5075E-3
3.60000E-3	298.139E-12	6.82449E+0	75.7132E-3	301.042E-12	6.81547E+0	84.8330E-3
4.20000E-3	313.089E-12	6.70236E+0	78.6570E-3	314.348E-12	6.68679E+0	82.3813E-3
4.80000E-3	334.497E-12	6.55225E+0	90.7879E-3	327.184E-12	6.54108E+0	82.8551E-3
5.40000E-3	336.225E-12	6.38532E+0	87.3020E-3	339.565E-12	6.37782E+0	75.6857E-3
6.00000E-3	347.045E-12	6.21566E+0	67.9062E-3	351.254E-12	6.19855E+0	61.9005E-3
