Experiment	bias spectroscopy	
Date	16.08.2023 18:13:27	
User		
X (m)	-667.607E-9	
Y (m)	631.514E-9	
Z (m)	-125.819E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	25E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Filter type	Gaussian	
Order	2	
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Lock In X (V)	Lock In Y (V)	Current (A) [filt]	Lock In X (V) [filt]	Lock In Y (V) [filt]
-60.0000E-3	-498.200E-12	4.04498E+0	-79.8819E-3	-498.200E-12	4.04498E+0	-79.8819E-3
-59.4000E-3	-487.961E-12	4.10014E+0	-52.9211E-3	-491.403E-12	4.10325E+0	-53.4064E-3
-58.8000E-3	-492.629E-12	4.17421E+0	-25.8103E-3	-483.464E-12	4.14884E+0	-28.3992E-3
-58.2000E-3	-466.743E-12	4.19829E+0	-3.66110E-3	-475.053E-12	4.17701E+0	-10.3286E-3
-57.6000E-3	-469.699E-12	4.18218E+0	15.5883E-3	-467.107E-12	4.19301E+0	-9.60699E-3
-57.0000E-3	-458.862E-12	4.19102E+0	-7.95163E-3	-458.177E-12	4.20994E+0	-34.4862E-3
-56.4000E-3	-452.763E-12	4.23430E+0	-77.9835E-3	-448.183E-12	4.23547E+0	-83.9877E-3
-55.8000E-3	-434.819E-12	4.28018E+0	-151.364E-3	-438.306E-12	4.25970E+0	-143.502E-3
-55.2000E-3	-419.902E-12	4.29140E+0	-218.218E-3	-431.351E-12	4.26761E+0	-189.025E-3
-54.6000E-3	-435.588E-12	4.25938E+0	-238.210E-3	-427.371E-12	4.26115E+0	-204.337E-3
-54.0000E-3	-424.747E-12	4.22709E+0	-196.316E-3	-424.415E-12	4.26219E+0	-191.681E-3
-53.4000E-3	-418.951E-12	4.25505E+0	-152.827E-3	-419.461E-12	4.29239E+0	-166.715E-3
-52.8000E-3	-415.936E-12	4.34948E+0	-136.292E-3	-410.866E-12	4.35189E+0	-140.962E-3
-52.2000E-3	-400.994E-12	4.44430E+0	-134.709E-3	-399.894E-12	4.41603E+0	-109.537E-3
-51.6000E-3	-386.986E-12	4.49259E+0	-86.4186E-3	-387.452E-12	4.45377E+0	-57.7728E-3
-51.0000E-3	-371.209E-12	4.47893E+0	9.87497E-3	-373.579E-12	4.45055E+0	13.0816E-3
-50.4000E-3	-365.957E-12	4.41933E+0	118.278E-3	-360.548E-12	4.41093E+0	80.2559E-3
-49.8000E-3	-340.360E-12	4.35679E+0	157.529E-3	-349.936E-12	4.34897E+0	117.078E-3
-49.2000E-3	-339.574E-12	4.27706E+0	128.983E-3	-341.646E-12	4.28339E+0	115.329E-3
-48.6000E-3	-342.709E-12	4.20103E+0	86.5783E-3	-334.345E-12	4.23299E+0	88.0688E-3
-48.0000E-3	-323.434E-12	4.18366E+0	46.7947E-3	-328.719E-12	4.20900E+0	56.3280E-3
-47.4000E-3	-317.620E-12	4.20717E+0	23.4212E-3	-322.537E-12	4.20942E+0	35.5238E-3
-46.8000E-3	-326.113E-12	4.23060E+0	15.2103E-3	-315.029E-12	4.21998E+0	29.0869E-3
-46.2000E-3	-306.263E-12	4.23364E+0	36.5105E-3	-307.629E-12	4.22481E+0	30.6696E-3
-45.6000E-3	-289.565E-12	4.22566E+0	45.3779E-3	-299.112E-12	4.21628E+0	30.7875E-3
-45.0000E-3	-300.462E-12	4.20435E+0	23.6307E-3	-290.677E-12	4.19611E+0	27.9442E-3
-44.4000E-3	-280.070E-12	4.16500E+0	9.73892E-3	-282.176E-12	4.17432E+0	27.4609E-3
-43.8000E-3	-273.299E-12	4.13952E+0	32.7368E-3	-272.829E-12	4.16529E+0	34.9784E-3
-43.2000E-3	-260.595E-12	4.15843E+0	54.6568E-3	-263.497E-12	4.18045E+0	47.1624E-3
-42.6000E-3	-254.485E-12	4.21142E+0	64.1925E-3	-255.108E-12	4.22172E+0	52.7100E-3
-42.0000E-3	-253.139E-12	4.27683E+0	58.6999E-3	-246.563E-12	4.27911E+0	42.0237E-3
-41.4000E-3	-231.162E-12	4.34928E+0	24.6686E-3	-238.243E-12	4.33547E+0	15.0292E-3
-40.8000E-3	-230.488E-12	4.40078E+0	-26.1310E-3	-229.699E-12	4.37713E+0	-21.0262E-3
-40.2000E-3	-226.132E-12	4.40782E+0	-65.6517E-3	-220.002E-12	4.39717E+0	-55.0716E-3
-39.6000E-3	-208.572E-12	4.40712E+0	-89.1398E-3	-209.144E-12	4.39285E+0	-75.3186E-3
-39.0000E-3	-194.179E-12	4.38740E+0	-95.1970E-3	-198.103E-12	4.36361E+0	-75.0899E-3
-38.4000E-3	-185.074E-12	4.32597E+0	-65.3185E-3	-189.052E-12	4.31195E+0	-56.3062E-3
-37.8000E-3	-186.161E-12	4.24231E+0	-20.8136E-3	-181.974E-12	4.24679E+0	-27.8038E-3
-37.2000E-3	-175.616E-12	4.16634E+0	8.21976E-3	-175.209E-12	4.18130E+0	-1.04822E-3
-36.6000E-3	-165.289E-12	4.12106E+0	23.7451E-3	-168.169E-12	4.12467E+0	16.8951E-3
-36.0000E-3	-162.054E-12	4.07567E+0	27.3850E-3	-160.389E-12	4.07794E+0	26.8039E-3
-35.4000E-3	-155.187E-12	4.03233E+0	32.1420E-3	-152.821E-12	4.03687E+0	33.8206E-3
-34.8000E-3	-141.273E-12	4.00096E+0	38.9836E-3	-145.237E-12	3.99631E+0	42.5377E-3
-34.2000E-3	-138.821E-12	3.95891E+0	51.1532E-3	-137.098E-12	3.95332E+0	54.8138E-3
-33.6000E-3	-131.715E-12	3.90722E+0	71.1199E-3	-128.662E-12	3.90665E+0	68.4611E-3
-33.0000E-3	-116.887E-12	3.85586E+0	86.4290E-3	-119.897E-12	3.85685E+0	79.9118E-3
-32.4000E-3	-111.174E-12	3.80771E+0	89.3140E-3	-110.990E-12	3.80404E+0	85.7230E-3
-31.8000E-3	-102.607E-12	3.75485E+0	89.6623E-3	-103.117E-12	3.74252E+0	84.6113E-3
-31.2000E-3	-95.0291E-12	3.68530E+0	80.7309E-3	-96.5237E-12	3.66415E+0	78.9884E-3
-30.6000E-3	-90.7982E-12	3.57879E+0	67.3229E-3	-90.6038E-12	3.56621E+0	72.6573E-3
-30.0000E-3	-85.1770E-12	3.45178E+0	66.0250E-3	-85.2895E-12	3.45425E+0	67.7133E-3
-29.4000E-3	-80.1912E-12	3.33354E+0	67.1018E-3	-79.8929E-12	3.33836E+0	64.6595E-3
-28.8000E-3	-74.9863E-12	3.22178E+0	61.4058E-3	-74.5748E-12	3.22683E+0	63.0166E-3
-28.2000E-3	-67.3775E-12	3.11776E+0	59.3550E-3	-69.2477E-12	3.12166E+0	62.9964E-3
-27.6000E-3	-66.2009E-12	3.02060E+0	63.4904E-3	-63.7892E-12	3.02049E+0	65.7482E-3
-27.0000E-3	-57.6894E-12	2.92237E+0	71.1110E-3	-58.2603E-12	2.91986E+0	70.7510E-3
-26.4000E-3	-51.3530E-12	2.82066E+0	78.4093E-3	-52.8570E-12	2.81540E+0	75.1515E-3
-25.8000E-3	-48.5071E-12	2.71186E+0	80.3266E-3	-47.9538E-12	2.70335E+0	76.1404E-3
-25.2000E-3	-42.5800E-12	2.58869E+0	75.5553E-3	-43.6968E-12	2.58223E+0	73.0835E-3
-24.6000E-3	-40.8947E-12	2.45562E+0	66.2255E-3	-39.6319E-12	2.45352E+0	67.5221E-3
-24.0000E-3	-34.8249E-12	2.31982E+0	60.2236E-3	-35.5112E-12	2.32022E+0	61.8438E-3
-23.4000E-3	-31.2592E-12	2.18635E+0	56.6869E-3	-31.6652E-12	2.18503E+0	57.5256E-3
-22.8000E-3	-27.9122E-12	2.04962E+0	54.1782E-3	-28.1630E-12	2.04902E+0	54.8793E-3
-22.2000E-3	-24.7949E-12	1.91213E+0	52.4802E-3	-25.2729E-12	1.91312E+0	53.8428E-3
-21.6000E-3	-22.7587E-12	1.77570E+0	52.6933E-3	-22.6918E-12	1.77927E+0	54.4049E-3
-21.0000E-3	-20.3213E-12	1.64454E+0	56.4264E-3	-20.3121E-12	1.65064E+0	56.0291E-3
-20.4000E-3	-17.8553E-12	1.52263E+0	59.0789E-3	-17.9847E-12	1.53045E+0	58.0072E-3
-19.8000E-3	-15.8257E-12	1.41202E+0	59.1038E-3	-15.6989E-12	1.42124E+0	60.2670E-3
-19.2000E-3	-13.1866E-12	1.31563E+0	61.4328E-3	-13.4572E-12	1.32438E+0	62.9669E-3
-18.6000E-3	-11.4854E-12	1.23198E+0	67.3166E-3	-11.2827E-12	1.23954E+0	65.7243E-3
-18.0000E-3	-8.95440E-12	1.16001E+0	69.9953E-3	-9.16986E-12	1.16527E+0	67.6495E-3
-17.4000E-3	-7.08701E-12	1.09487E+0	68.0603E-3	-7.15848E-12	1.10034E+0	68.3438E-3
-16.8000E-3	-5.24622E-12	1.03699E+0	67.3249E-3	-5.18565E-12	1.04448E+0	68.4769E-3
-16.2000E-3	-3.27214E-12	991.323E-3	68.8025E-3	-3.21530E-12	998.402E-3	68.6445E-3
-15.6000E-3	-1.27799E-12	955.181E-3	70.2828E-3	-1.12498E-12	963.674E-3	69.1004E-3
-15.0000E-3	1.00911E-12	930.970E-3	68.1248E-3	1.03247E-12	942.103E-3	69.5632E-3
-14.4000E-3	3.43987E-12	924.141E-3	70.3575E-3	3.30837E-12	935.916E-3	69.7364E-3
-13.8000E-3	5.19536E-12	933.483E-3	71.0289E-3	5.73328E-12	947.582E-3	69.3760E-3
-13.2000E-3	8.41010E-12	964.280E-3	68.1769E-3	8.34853E-12	978.596E-3	68.2861E-3
-12.6000E-3	11.1080E-12	1.01680E+0	66.5948E-3	11.3150E-12	1.02900E+0	66.4467E-3
-12.0000E-3	13.9233E-12	1.08660E+0	64.2851E-3	14.7018E-12	1.09844E+0	65.1188E-3
-11.4000E-3	18.6252E-12	1.17277E+0	62.3748E-3	18.5114E-12	1.18759E+0	65.7350E-3
-10.8000E-3	22.4115E-12	1.28024E+0	67.0108E-3	22.9436E-12	1.29923E+0	68.6277E-3
-10.2000E-3	27.0620E-12	1.41634E+0	74.3774E-3	28.0722E-12	1.43701E+0	72.8987E-3
-9.60000E-3	33.8341E-12	1.58327E+0	78.4306E-3	34.2125E-12	1.60403E+0	76.3404E-3
-9.00000E-3	40.0512E-12	1.77972E+0	80.1570E-3	41.3336E-12	1.80315E+0	76.7051E-3
-8.40000E-3	49.8194E-12	2.00967E+0	76.0644E-3	49.2617E-12	2.03806E+0	74.0182E-3
-7.80000E-3	57.0026E-12	2.28196E+0	67.3533E-3	58.4502E-12	2.31069E+0	70.4532E-3
-7.20000E-3	66.2844E-12	2.60059E+0	65.1577E-3	68.6130E-12	2.61921E+0	67.6253E-3
-6.60000E-3	82.4704E-12	2.94324E+0	68.5079E-3	79.0653E-12	2.95861E+0	66.1717E-3
-6.00000E-3	88.9796E-12	3.30731E+0	64.6010E-3	89.4543E-12	3.32056E+0	66.5535E-3
-5.40000E-3	97.9403E-12	3.69673E+0	64.1116E-3	99.8031E-12	3.69472E+0	70.8723E-3
-4.80000E-3	110.735E-12	4.07900E+0	74.2888E-3	110.840E-12	4.07155E+0	82.8758E-3
-4.20000E-3	121.971E-12	4.44734E+0	97.6579E-3	123.916E-12	4.44000E+0	103.892E-3
-3.60000E-3	136.734E-12	4.81350E+0	132.923E-3	138.863E-12	4.79063E+0	129.463E-3
-3.00000E-3	155.949E-12	5.13689E+0	161.829E-3	155.430E-12	5.12023E+0	155.048E-3
-2.40000E-3	172.367E-12	5.43380E+0	174.040E-3	172.797E-12	5.43305E+0	179.524E-3
-1.80000E-3	191.203E-12	5.73338E+0	200.641E-3	190.204E-12	5.73544E+0	203.209E-3
-1.20000E-3	206.733E-12	6.04174E+0	233.791E-3	206.347E-12	6.02784E+0	223.782E-3
-600.000E-6	224.514E-12	6.32976E+0	248.577E-3	221.733E-12	6.29767E+0	234.551E-3
-6.93889E-18	232.875E-12	6.56831E+0	242.810E-3	235.904E-12	6.52534E+0	228.261E-3
600.000E-6	252.871E-12	6.74356E+0	214.460E-3	251.016E-12	6.69432E+0	207.038E-3
1.20000E-3	261.501E-12	6.84427E+0	169.391E-3	266.235E-12	6.80073E+0	183.318E-3
1.80000E-3	288.685E-12	6.87435E+0	149.294E-3	281.711E-12	6.85731E+0	169.973E-3
2.40000E-3	293.226E-12	6.88000E+0	167.778E-3	296.596E-12	6.88346E+0	171.653E-3
3.00000E-3	309.997E-12	6.90433E+0	187.576E-3	311.545E-12	6.88799E+0	182.378E-3
3.60000E-3	329.227E-12	6.90719E+0	198.068E-3	325.767E-12	6.86740E+0	194.031E-3
